timestamp,PKW,LKW,Buses,Total,hour,day_of_week,day_of_month,hour_sin,hour_cos,is_weekend,is_rush_hour,lag_1,lag_2,lag_3,lag_6,lag_12,lag_24,lag_48,roll_mean_3,roll_std_3,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,roll_mean_24,roll_std_24
2023-01-10 05:00:00,37.0,138.0,24.0,341.0,5,1,10,0.9659258262890683,0.25881904510252074,0,0,30.0,27.0,31.0,23.0,98.0,27.0,1.0,31.333333333333332,5.131601439446022,31.5,8.848728722249152,41.0,25.63378452532789,73.25,47.29854304218082
2023-01-10 06:00:00,105.0,244.0,68.0,386.0,6,1,10,1.0,6.123233995736766e-17,0,0,37.0,30.0,27.0,45.0,104.0,68.0,0.0,57.333333333333336,41.42865353029621,41.5,31.659121908226677,41.083333333333336,25.85785737215708,74.79166666666667,47.72109110479215
2023-01-10 07:00:00,189.0,436.0,223.0,474.0,7,1,10,0.9659258262890683,-0.25881904510252063,0,1,105.0,37.0,30.0,19.0,81.0,151.0,1.0,110.33333333333333,76.14022152143586,69.83333333333333,65.4902028296342,50.083333333333336,49.23867351683022,76.375,50.88504734672308
2023-01-10 08:00:00,251.0,514.0,319.0,512.0,8,1,10,0.8660254037844387,-0.4999999999999998,0,1,189.0,105.0,37.0,31.0,36.0,213.0,3.0,181.66666666666666,73.27573495594108,106.5,94.54258299835035,68.0,75.6703376495706,77.95833333333333,55.68582613092893
2023-01-10 09:00:00,230.0,615.0,434.0,513.0,9,1,10,0.7071067811865476,-0.7071067811865475,0,1,251.0,189.0,105.0,27.0,37.0,122.0,3.0,223.33333333333334,31.533051443419254,140.33333333333334,96.70091347379629,84.08333333333333,87.99014235421583,82.45833333333333,63.249663457889014
2023-01-10 10:00:00,189.0,594.0,342.0,504.0,10,1,10,0.49999999999999994,-0.8660254037844387,0,0,230.0,251.0,189.0,30.0,22.0,106.0,4.0,223.33333333333334,31.533051443419254,166.83333333333334,80.91579985804157,98.0,90.4503882096298,85.91666666666667,66.7642944581364
2023-01-10 11:00:00,135.0,566.0,379.0,465.0,11,1,10,0.258819045102521,-0.9659258262890682,0,0,189.0,230.0,251.0,37.0,23.0,78.0,14.0,184.66666666666666,47.64801499887823,183.16666666666666,55.304309657264874,107.33333333333333,87.74584510581307,88.29166666666667,67.4804185231387
2023-01-10 12:00:00,136.0,628.0,364.0,470.0,12,1,10,1.2246467991473532e-16,-1.0,0,0,135.0,189.0,230.0,105.0,45.0,93.0,33.0,153.33333333333334,30.892285984260287,188.33333333333334,47.42854274238922,114.91666666666667,85.77927100024421,90.08333333333333,68.17810222636294
2023-01-10 13:00:00,145.0,599.0,373.0,495.0,13,1,10,-0.2588190451025208,-0.9659258262890683,0,0,136.0,135.0,189.0,189.0,19.0,74.0,36.85714285714285,138.66666666666666,5.507570547285343,181.0,50.600395255372995,125.41666666666667,80.52154802889532,93.04166666666667,68.985492593775
2023-01-10 14:00:00,145.0,672.0,474.0,485.0,14,1,10,-0.4999999999999997,-0.8660254037844388,0,0,145.0,136.0,135.0,251.0,31.0,76.0,40.71428571428572,142.0,5.196152422705829,163.33333333333334,38.27618929134192,134.91666666666666,74.8980620374766,95.91666666666667,69.67871402663647
2023-01-10 15:00:00,168.0,731.0,486.0,500.0,15,1,10,-0.7071067811865471,-0.7071067811865479,0,0,145.0,145.0,136.0,230.0,27.0,73.0,44.57142857142857,152.66666666666666,13.279056191361082,153.0,21.269696753831973,146.66666666666666,67.08113585710055,99.875,71.00600862511253
2023-01-10 16:00:00,213.0,718.0,526.0,500.0,16,1,10,-0.8660254037844385,-0.5000000000000004,0,0,168.0,145.0,145.0,189.0,30.0,114.0,48.42857142857143,175.33333333333334,34.58805188693525,157.0,29.89983277545162,161.91666666666666,58.385020391026615,104.0,74.6446654956435
2023-01-10 17:00:00,255.0,687.0,512.0,507.0,17,1,10,-0.9659258262890683,-0.25881904510252063,0,1,213.0,168.0,145.0,135.0,37.0,98.0,52.285714285714285,212.0,43.508619835614084,177.0,47.307504690059204,180.08333333333334,49.17216199387105,110.54166666666667,80.72765765303063
2023-01-10 18:00:00,251.0,603.0,417.0,462.0,18,1,10,-1.0,-1.8369701987210297e-16,0,1,255.0,213.0,168.0,136.0,105.0,104.0,56.14285714285714,239.66666666666666,23.18045153428476,196.16666666666666,50.55854692004749,192.25,46.916027499817304,116.66666666666667,85.63708393521772
2023-01-10 19:00:00,162.0,489.0,249.0,458.0,19,1,10,-0.9659258262890684,0.2588190451025203,0,1,251.0,255.0,213.0,145.0,189.0,81.0,60.0,222.66666666666666,52.57692776621058,199.0,47.50157892112616,190.0,47.72649350013219,120.04166666666667,85.76635560418302
2023-01-10 20:00:00,72.0,411.0,173.0,377.0,20,1,10,-0.8660254037844386,0.5000000000000001,0,0,162.0,251.0,255.0,145.0,251.0,36.0,65.0,161.66666666666666,89.50046554813737,186.83333333333334,68.71220173059979,175.08333333333334,54.430035714472666,121.54166666666667,84.53863493753278
2023-01-10 21:00:00,57.0,305.0,102.0,313.0,21,1,10,-0.7071067811865477,0.7071067811865474,0,0,72.0,162.0,251.0,168.0,230.0,37.0,37.0,97.0,56.78908345800265,168.33333333333334,87.24142746807068,160.66666666666666,61.068267810159156,122.375,83.76406436092304
2023-01-10 22:00:00,30.0,258.0,82.0,274.0,22,1,10,-0.5000000000000004,0.8660254037844384,0,0,57.0,72.0,162.0,213.0,189.0,22.0,14.0,53.0,21.283796653792468,137.83333333333334,99.61408869565908,147.41666666666666,70.83073078997856,122.70833333333333,83.36221600923888
2023-01-10 23:00:00,27.0,213.0,53.0,264.0,23,1,10,-0.25881904510252157,0.9659258262890681,0,0,30.0,57.0,72.0,255.0,135.0,23.0,11.0,38.0,16.5227116418579,99.83333333333333,88.88963194133851,138.41666666666666,78.94815137836098,122.875,83.15794950103916
2023-01-11 00:00:00,33.0,185.0,37.0,234.0,0,2,11,0.0,1.0,0,0,27.0,30.0,57.0,251.0,136.0,45.0,7.0,30.0,2.999999999997676,63.5,51.3838496027687,129.83333333333334,84.62949553879848,122.375,83.68097415053553
2023-01-11 01:00:00,12.0,129.0,17.0,211.0,1,2,11,0.25881904510252074,0.9659258262890683,0,0,33.0,27.0,30.0,162.0,145.0,19.0,7.0,24.0,10.816653826391306,38.5,21.915747762737826,118.75,90.93666627234182,122.08333333333333,84.06825211988614
2023-01-11 02:00:00,28.0,106.0,11.0,273.0,2,2,11,0.49999999999999994,0.8660254037844387,0,0,12.0,33.0,27.0,72.0,145.0,31.0,2.0,24.333333333333332,10.969655114602238,31.166666666666668,14.607075910893775,109.0,94.08410164219131,121.95833333333333,84.21167902409948
2023-01-11 03:00:00,37.0,100.0,13.0,256.0,3,2,11,0.7071067811865476,0.7071067811865476,0,0,28.0,12.0,33.0,57.0,168.0,27.0,3.0,25.666666666666668,12.662279942147824,27.833333333333332,8.565434412019778,98.08333333333333,94.21586271896466,122.375,83.7448570776529
2023-01-11 04:00:00,43.0,79.0,7.0,300.0,4,2,11,0.8660254037844386,0.5000000000000001,0,0,37.0,28.0,12.0,30.0,213.0,30.0,11.0,36.0,7.549834435269856,30.0,10.620734437878875,83.91666666666667,87.93743471492921,122.91666666666667,83.16140234856371
2023-01-11 05:00:00,71.0,114.0,24.0,378.0,5,2,11,0.9659258262890683,0.25881904510252074,0,0,43.0,37.0,28.0,27.0,255.0,37.0,27.0,50.333333333333336,18.147543451754583,37.333333333333336,19.561867668160275,68.58333333333333,69.5040330201106,124.33333333333333,81.91441273971719
2023-01-11 06:00:00,121.0,203.0,60.0,471.0,6,2,11,1.0,6.123233995736766e-17,0,0,71.0,43.0,37.0,33.0,251.0,105.0,68.0,78.33333333333333,39.51371070063304,52.0,38.997435813139695,57.75,43.90304400297655,125.0,81.8152744323135
2023-01-11 07:00:00,296.0,350.0,157.0,552.0,7,2,11,0.9659258262890683,-0.25881904510252063,0,1,121.0,71.0,43.0,12.0,162.0,189.0,151.0,162.66666666666666,118.14539065631519,99.33333333333333,102.07578883685703,68.91666666666667,77.22512348303313,129.45833333333334,88.1263811691539
2023-01-11 08:00:00,369.0,473.0,246.0,565.0,8,2,11,0.8660254037844387,-0.4999999999999998,0,1,296.0,121.0,71.0,28.0,72.0,251.0,213.0,262.0,127.44802862343539,156.16666666666666,141.6678039170038,93.66666666666667,116.10757812033503,134.375,97.94666361363959
2023-01-11 09:00:00,293.0,571.0,347.0,560.0,9,2,11,0.7071067811865476,-0.7071067811865475,0,1,369.0,296.0,121.0,37.0,57.0,230.0,122.0,319.3333333333333,43.03874223688876,198.83333333333334,137.07576980147383,113.33333333333333,128.64279885391832,137.0,101.40405617476868
2023-01-11 10:00:00,243.0,553.0,264.0,526.0,10,2,11,0.49999999999999994,-0.8660254037844387,0,0,293.0,369.0,296.0,43.0,30.0,189.0,106.0,301.6666666666667,63.445514682547476,232.16666666666666,113.97265753972154,131.08333333333334,130.77632419401058,139.25,103.19135875517446
2023-01-11 11:00:00,200.0,606.0,327.0,504.0,11,2,11,0.258819045102521,-0.9659258262890682,0,0,243.0,293.0,369.0,71.0,27.0,135.0,78.0,245.33333333333334,46.543886100467944,253.66666666666666,86.29638849144644,145.5,127.76007343312054,141.95833333333334,103.92534074649625
2023-01-11 12:00:00,223.0,552.0,307.0,537.0,12,2,11,1.2246467991473532e-16,-1.0,0,0,200.0,243.0,293.0,121.0,33.0,136.0,93.0,222.0,21.517434791349885,270.6666666666667,61.386209091836356,161.33333333333334,124.27632944614209,145.58333333333334,105.2177521253844
2023-01-11 13:00:00,248.0,629.0,328.0,530.0,13,2,11,-0.2588190451025208,-0.9659258262890683,0,0,223.0,200.0,243.0,296.0,12.0,145.0,74.0,223.66666666666666,24.006943440041002,262.6666666666667,60.54640093900422,181.0,116.95375931615791,149.875,107.2734468137588
2023-01-11 14:00:00,262.0,649.0,348.0,542.0,14,2,11,-0.4999999999999997,-0.8660254037844388,0,0,248.0,223.0,200.0,369.0,28.0,145.0,76.0,244.33333333333334,19.756855350316567,244.83333333333334,31.983850091360953,200.5,108.31309834330858,154.75,109.6739238160894
2023-01-11 15:00:00,230.0,689.0,447.0,541.0,15,2,11,-0.7071067811865471,-0.7071067811865479,0,0,262.0,248.0,223.0,293.0,37.0,168.0,73.0,246.66666666666666,16.041612554021274,234.33333333333334,21.69485346036356,216.58333333333334,95.38577970377413,157.33333333333334,110.72475339549302
2023-01-11 16:00:00,282.0,711.0,480.0,526.0,16,2,11,-0.8660254037844385,-0.5000000000000004,0,0,230.0,262.0,248.0,243.0,43.0,213.0,114.0,258.0,26.229754097208037,240.83333333333334,29.31495636474067,236.5,79.47040615565902,160.20833333333334,113.10325377500307
2023-01-11 17:00:00,348.0,733.0,491.0,525.0,17,2,11,-0.9659258262890683,-0.25881904510252063,0,1,282.0,230.0,262.0,200.0,71.0,255.0,98.0,286.6666666666667,59.13825608972029,265.5,45.74603807981611,259.5833333333333,66.13960212835359,164.08333333333334,117.98007078082834
2023-01-11 18:00:00,373.0,577.0,348.0,528.0,18,2,11,-1.0,-1.8369701987210297e-16,0,1,348.0,282.0,230.0,223.0,121.0,251.0,104.0,334.3333333333333,47.01418225741403,290.5,57.38205294340722,280.5833333333333,57.59175814350994,169.16666666666666,124.34442581750116
2023-01-11 19:00:00,240.0,448.0,224.0,521.0,19,2,11,-0.9659258262890684,0.2588190451025203,0,1,373.0,348.0,282.0,248.0,296.0,162.0,81.0,320.3333333333333,70.6847461149387,289.1666666666667,58.64611382407751,275.9166666666667,58.49080476813584,172.41666666666666,125.16560045089015
2023-01-11 20:00:00,126.0,378.0,165.0,417.0,20,2,11,-0.8660254037844386,0.5000000000000001,0,0,240.0,373.0,348.0,262.0,369.0,72.0,36.0,246.33333333333334,123.62173487430655,266.5,89.44216008125021,255.66666666666666,65.03332479070465,174.66666666666666,123.75946750492037
2023-01-11 21:00:00,110.0,294.0,92.0,369.0,21,2,11,-0.7071067811865477,0.7071067811865474,0,0,126.0,240.0,373.0,230.0,293.0,57.0,37.0,158.66666666666666,70.88958550685244,246.5,110.23565666335003,240.41666666666666,76.01250893867055,176.875,122.02933093603211
2023-01-11 22:00:00,79.0,236.0,57.0,357.0,22,2,11,-0.5000000000000004,0.8660254037844384,0,0,110.0,126.0,240.0,282.0,243.0,30.0,22.0,105.0,23.895606290697224,212.66666666666666,127.03332896002787,226.75,89.11904704076736,178.91666666666666,119.85568012393492
2023-01-11 23:00:00,30.0,208.0,41.0,282.0,23,2,11,-0.25881904510252157,0.9659258262890681,0,0,79.0,110.0,126.0,348.0,200.0,27.0,23.0,73.0,40.3360880601975,159.66666666666666,125.60679387145687,212.58333333333334,105.72301575629606,179.04166666666666,119.69180683400346
2023-01-12 00:00:00,29.0,136.0,27.0,263.0,0,3,12,0.0,1.0,0,0,30.0,79.0,110.0,373.0,223.0,33.0,45.0,46.0,28.58321185591301,102.33333333333333,78.39047561194319,196.41666666666666,118.09430617737303,178.875,119.90659861452305
2023-01-12 01:00:00,24.0,106.0,9.0,242.0,1,3,12,0.25881904510252074,0.9659258262890683,0,0,29.0,30.0,79.0,240.0,248.0,12.0,19.0,27.666666666666668,3.214550253665138,66.33333333333333,45.018514709690976,177.75,126.59680090744781,179.375,119.20344775434027
2023-01-12 02:00:00,31.0,70.0,10.0,281.0,2,3,12,0.49999999999999994,0.8660254037844387,0,0,24.0,29.0,30.0,126.0,262.0,28.0,31.0,28.0,3.6055512754647223,50.5,35.54574517435241,158.5,130.1345457593793,179.5,119.03927010061406
2023-01-12 03:00:00,53.0,61.0,8.0,303.0,3,3,12,0.7071067811865476,0.7071067811865476,0,0,31.0,24.0,29.0,110.0,230.0,37.0,27.0,36.0,15.132745950421741,41.0,21.175457492106247,143.75,131.31926743627528,180.16666666666666,118.24869395975755
2023-01-12 04:00:00,55.0,58.0,4.0,320.0,4,3,12,0.8660254037844386,0.5000000000000001,0,0,53.0,31.0,24.0,79.0,282.0,43.0,30.0,46.333333333333336,13.316656236959014,37.0,13.401492454200726,124.83333333333333,125.82876772772903,180.66666666666666,117.6674261994618
2023-01-12 05:00:00,81.0,92.0,11.0,426.0,5,3,12,0.9659258262890683,0.25881904510252074,0,0,55.0,53.0,31.0,30.0,348.0,71.0,37.0,63.0,15.620499351813518,45.5,21.686401268998004,102.58333333333333,104.59398412505148,181.08333333333334,117.2792715539787
2023-01-12 06:00:00,167.0,173.0,37.0,508.0,6,3,12,1.0,6.123233995736766e-17,0,0,81.0,55.0,53.0,29.0,373.0,121.0,105.0,101.0,58.61740355901144,68.5,52.2828843886792,85.41666666666667,65.93861929970573,183.0,116.62873089237151
2023-01-12 07:00:00,344.0,333.0,112.0,600.0,7,3,12,0.9659258262890683,-0.25881904510252063,0,1,167.0,81.0,55.0,24.0,240.0,296.0,189.0,197.33333333333334,134.09822270758605,121.83333333333333,118.76096440609876,94.08333333333333,90.4005815883679,185.0,119.03744387157451
2023-01-12 08:00:00,449.0,480.0,217.0,606.0,8,3,12,0.8660254037844387,-0.4999999999999998,0,1,344.0,167.0,81.0,31.0,126.0,369.0,251.0,320.0,142.52368224263648,191.5,167.44402049640345,121.0,136.89677597638035,188.33333333333334,125.36578364986563
2023-01-12 09:00:00,346.0,533.0,326.0,635.0,9,3,12,0.7071067811865476,-0.7071067811865475,0,1,449.0,344.0,167.0,53.0,110.0,293.0,230.0,379.6666666666667,60.05275458572528,240.33333333333334,161.5966171263082,140.66666666666666,151.3606970321576,190.54166666666666,127.73409172341498
2023-01-12 10:00:00,247.0,582.0,288.0,608.0,10,3,12,0.49999999999999994,-0.8660254037844387,0,0,346.0,449.0,344.0,55.0,79.0,243.0,189.0,347.3333333333333,101.00660044439347,272.3333333333333,134.25299500073223,154.66666666666666,152.90004657430367,190.70833333333334,127.80810315423686
2023-01-12 11:00:00,223.0,550.0,276.0,573.0,11,3,12,0.258819045102521,-0.9659258262890682,0,0,247.0,346.0,449.0,81.0,30.0,200.0,135.0,272.0,65.19969325081225,296.0,102.55145050168701,170.75,148.6870569655977,191.66666666666666,127.96693413489302
2023-01-12 12:00:00,249.0,559.0,252.0,521.0,12,3,12,1.2246467991473532e-16,-1.0,0,0,223.0,247.0,346.0,167.0,29.0,223.0,136.0,239.66666666666666,14.46835627614088,309.6666666666667,86.05966922238676,189.08333333333334,143.07751130916492,192.75,128.35319816140486
2023-01-12 13:00:00,399.0,597.0,295.0,620.0,13,3,12,-0.2588190451025208,-0.9659258262890683,0,0,249.0,223.0,247.0,344.0,24.0,248.0,145.0,290.3333333333333,95.00175436976596,318.8333333333333,93.09009972422751,220.33333333333334,144.68670437964363,199.04166666666666,134.72209049248997
2023-01-12 14:00:00,366.0,624.0,328.0,624.0,14,3,12,-0.4999999999999997,-0.8660254037844388,0,0,399.0,249.0,223.0,449.0,31.0,262.0,145.0,338.0,78.8225855957543,305.0,74.11072796835798,248.25,136.94599134496235,203.375,138.4560242538182
2023-01-12 15:00:00,303.0,687.0,385.0,552.0,15,3,12,-0.7071067811865471,-0.7071067811865479,0,0,366.0,399.0,249.0,346.0,53.0,230.0,168.0,356.0,48.774993593028945,297.8333333333333,71.38183709226476,269.0833333333333,122.83133915572127,206.41666666666666,139.8610853254249
